user_id,activity_id,predicted_rating
148,874,4.7834
148,875,4.5779
148,876,4.4114
148,877,4.4114
148,878,4.4114
148,879,4.2929
148,880,4.3578
148,881,4.5258
148,882,4.2164
148,883,4.5472
148,884,4.3995
148,886,4.5032
148,887,4.3761
148,889,4.401
148,890,4.263
148,891,4.5205
148,892,3.5011
148,893,4.2517
148,894,4.3752
148,895,4.3277
148,896,4.4114
148,897,3.6337
148,898,4.4189
148,899,4.5206
148,900,4.3225
148,901,4.2127
148,902,4.5377
148,903,4.4152
148,904,4.4463
148,905,4.4084
148,907,4.4114
148,908,4.3904
148,909,3.4
148,910,4.3064
148,912,4.4548
148,913,4.2968
148,914,4.3186
148,915,4.4816
148,916,4.3111
148,917,4.3056
148,918,4.3214
148,919,4.5066
148,921,4.6109
148,923,4.5234
148,924,4.3413
148,925,4.5381
148,926,4.3605
148,927,4.3052
148,928,4.4303
148,929,4.72
148,930,4.2989
148,931,4.5647
148,932,3.6022
148,933,4.3214
148,934,4.5269
148,935,4.4653
148,936,4.4588
148,937,4.3103
148,938,4.2784
148,939,4.4351
148,940,4.4183
148,941,4.3103
148,942,4.3021
148,943,4.5782
148,944,4.3747
148,945,4.0466
148,946,4.4114
148,947,4.5629
148,948,4.3505
148,949,4.3315
148,950,4.3171
148,951,4.4082
148,952,4.5569
148,953,4.5266
148,954,4.1675
148,955,4.4011
148,956,4.4114
148,957,4.4114
148,958,4.5046
148,959,4.3494
148,960,4.2905
148,961,4.4326
148,962,4.3064
148,963,4.4114
148,965,4.3331
148,966,4.3525
148,967,4.5114
148,968,4.4372
148,969,4.3514
148,970,4.3089
148,971,4.4167
148,972,4.4319
148,973,4.4114
148,974,4.337
148,975,4.3398
148,976,4.2683
148,977,4.2914
148,978,4.4528
148,979,4.2144
148,980,4.2866
148,981,4.4114
148,982,4.4114
148,983,4.3314
148,984,4.1518
148,985,4.3608
148,986,4.428
148,987,4.5028
148,988,4.4348
148,989,4.5289
148,990,3.6022
148,991,4.3826
148,992,4.1951
148,993,4.4864
148,994,4.5536
148,995,4.3843
148,996,4.5362
148,997,4.3196
148,998,4.4303
148,1000,4.7714
148,1001,3.6337
148,1002,4.5102
149,1,4.5848
149,2,4.3796
149,503,4.3838
149,504,4.4147
149,505,4.684
149,506,4.898
149,507,4.8074
149,508,4.6941
149,509,4.5878
149,510,4.4412
149,511,4.7401
149,512,4.4387
149,513,4.5324
149,514,4.7051
149,515,4.759
149,516,4.657
149,517,4.5605
149,518,4.2214
149,519,4.869
149,520,4.9947
149,521,4.7565
149,522,4.7049
149,523,4.7352
149,524,4.5704
149,525,4.6693
149,526,4.8243
149,527,4.5312
149,528,4.7151
149,529,4.7902
149,530,4.6141
149,531,3.7158
149,532,4.7409
149,533,4.8413
149,534,4.8005
149,535,4.6734
149,536,4.6325
149,537,4.7203
149,538,3.6947
149,539,4.7524
149,540,5.0
149,541,4.0633
149,542,4.5711
149,543,4.6428
149,544,3.6947
149,545,4.7468
149,546,4.6461
149,547,4.1575
149,548,4.7235
149,549,4.5883
149,550,4.6023
149,551,4.5977
149,552,4.7054
149,553,3.6947
149,554,4.809
149,555,3.6947
149,556,4.5908
149,557,4.3372
149,558,4.8381
149,559,4.4515
149,560,4.506
149,561,3.6947
149,562,4.9387
149,563,4.2999
149,564,4.4253
149,565,4.467
149,566,4.3456
149,567,4.3585
149,568,4.5937
149,569,4.6099
149,570,4.7645
149,571,5.0
149,572,4.4985
149,573,4.6279
149,574,4.5888
149,575,4.5147
149,576,4.5049
149,577,4.273
149,578,4.4381
149,579,4.7057
149,580,4.4416
149,581,4.5986
149,582,4.631
149,583,4.4335
149,584,4.8816
149,585,4.629
149,586,4.8024
149,587,4.929
149,588,4.7084
149,589,4.5994
149,590,4.5593
149,591,4.4051
149,592,4.478
149,593,4.3486
149,594,4.6266
149,595,3.6947
149,596,4.6714
149,597,4.5692
149,598,4.8691
149,599,4.6953
149,600,4.5659
149,601,4.9589
149,602,4.6154
149,603,4.7187
149,604,4.5659
149,605,3.6947
149,606,5.0
149,607,4.4145
149,608,4.7272
149,609,4.629
149,610,4.497
149,611,4.6972
149,612,4.2536
149,613,4.6044
149,614,4.6287
149,615,4.8055
149,616,4.629
149,617,4.5584
149,618,4.629
149,619,4.7547
149,620,4.6501
149,621,4.479
149,622,4.5487
149,623,4.6238
149,624,4.7712
149,625,4.629
149,626,4.2912
149,627,4.5478
149,628,4.461
149,629,4.6039
149,630,4.5896
149,631,3.7158
149,632,4.8233
149,633,4.5971
149,634,4.6151
149,635,4.8111
149,636,4.6614
149,637,4.5109
149,638,4.629
149,639,4.6171
149,640,4.6261
149,641,4.6273
149,642,4.769
149,643,4.6477
149,644,3.6947
149,645,4.5564
149,646,4.629
149,647,4.7684
149,648,4.7984
149,649,4.7512
149,650,3.6947
149,651,4.629
149,652,4.5374
149,654,4.7712
149,655,4.7806
149,657,4.7401
149,658,4.4725
149,659,4.4167
149,660,4.6629
149,662,4.941
149,663,4.6446
149,664,4.622
149,665,4.6582
149,666,4.6534
149,667,4.7438
149,668,4.7063
149,669,4.7993
149,670,4.569
149,671,4.6405
149,673,3.6947
149,674,4.9719
149,675,4.5637
149,677,4.5006
149,678,4.6305
149,679,4.629
149,680,3.6947
149,681,4.8143
149,682,4.7872
149,683,4.6501
149,684,4.569
149,685,3.6947
149,686,4.6501
149,687,4.719
149,688,4.629
149,689,4.629
149,690,4.5771
149,691,4.5147
149,692,4.6917
149,693,4.7272
149,694,4.5541
149,695,4.5584
149,696,4.509
149,698,4.629
149,699,3.6947
149,700,4.759
149,701,4.5593
149,702,4.629
149,703,4.4919
149,704,4.629
149,705,4.5584
149,706,4.629
149,707,4.7438
149,708,3.6947
149,709,4.629
149,710,4.5359
149,711,4.5587
149,712,4.528
149,713,4.5668
149,714,4.7271
149,715,4.5593
149,716,4.629
149,717,4.6501
149,718,4.629
149,719,3.6947
149,720,4.7125
149,721,3.7158
149,722,4.7984
149,723,4.6576
149,724,3.7158
149,725,4.7712
149,726,4.5275
149,727,4.5257
149,728,4.6622
149,730,4.7984
149,731,4.5833
149,732,4.5265
149,733,4.5248
149,734,4.629
149,735,4.528
149,736,4.7757
149,737,4.629
149,738,4.606
149,739,4.5632
149,740,4.6423
149,741,4.6566
149,742,4.9106
149,743,4.629
149,744,4.629
149,745,3.6947
149,746,4.7622
149,747,4.629
149,748,4.4882
149,749,4.629
149,750,4.8209
149,751,4.7427
149,753,4.5904
149,754,4.629
149,755,4.629
149,756,4.7665
149,757,4.8026
149,758,4.5275
149,759,4.4919
149,760,4.5596
149,761,4.629
149,762,4.629
149,763,4.6474
149,765,4.989
149,766,4.6519
149,768,4.629
149,769,4.569
149,770,3.6947
149,772,4.5715
149,773,4.6422
149,774,4.629
149,776,4.629
149,777,4.9135
149,778,4.941
149,779,4.569
149,780,4.629
149,781,4.5485
149,782,3.6947
149,783,4.629
149,784,4.6618
149,785,4.5116
149,786,4.549
149,787,4.5349
149,788,3.7158
149,789,4.461
149,790,4.6167
149,791,4.629
149,792,4.6164
149,793,4.7178
149,794,4.6501
149,796,4.6771
149,797,3.6947
149,798,4.515
149,799,4.7774
149,800,4.5729
149,801,4.5321
149,802,4.5991
149,803,4.6068
149,805,4.7132
149,806,4.6453
149,807,4.6042
149,808,4.4919
149,809,4.629
149,810,4.6664
149,811,4.729
149,812,5.0
149,813,4.629
149,814,4.7624
149,816,4.8463
149,817,4.6012
149,819,4.528
149,820,4.6268
149,821,4.5923
149,822,4.4728
149,823,4.5482
149,824,4.709
149,825,4.7132
149,826,4.5753
149,827,4.661
149,828,4.3591
149,829,4.5561
149,830,4.7336
149,831,4.5503
149,832,4.7064
149,833,4.7609
149,834,4.5043
149,835,4.521
149,836,4.659
149,837,4.4919
149,838,3.6947
149,839,4.562
149,840,4.629
149,841,4.5833
149,842,4.629
149,843,4.7122
149,844,4.814
149,845,4.7272
149,846,4.629
149,847,4.2912
149,848,4.533
149,849,4.7981
149,850,3.6947
149,851,4.6063
149,852,3.6947
149,853,3.6947
149,854,4.5833
149,855,4.5705
149,856,4.4936
149,857,4.5205
149,858,4.7125
149,859,4.5339
149,860,4.629
149,861,4.5426
149,862,4.6043
149,863,4.5357
149,864,4.629
149,865,4.2519
149,866,4.7712
149,867,4.5147
149,868,4.4473
149,869,4.629
149,870,4.5472
149,871,4.6376
149,872,4.5147
149,873,4.5921
149,874,4.4919
149,875,4.5358
149,876,4.5426
149,877,4.7757
149,878,4.629
149,879,4.5001
149,880,4.8384
149,881,4.5702
149,882,4.629
149,883,4.6501
149,884,4.5725
149,885,4.5153
149,886,4.671
149,887,4.4872
149,888,4.7357
149,889,4.6195
149,891,4.629
149,892,3.6947
149,893,4.528
149,894,4.629
149,895,4.7622
149,896,4.629
149,897,3.7158
149,898,4.6549
149,899,4.749
149,900,4.7427
149,901,4.7262
149,902,4.5672
149,903,4.5504
149,904,4.7712
149,905,4.629
149,906,4.7931
149,907,4.7427
149,908,4.5312
149,909,3.6947
149,910,4.759
149,912,4.549
149,913,4.737
149,914,4.6151
149,915,4.5743
149,916,4.6007
149,917,4.5312
149,918,4.6524
149,920,4.6006
149,921,4.5885
149,922,4.4454
149,923,4.4919
149,924,4.7265
149,925,4.549
149,926,4.6866
149,927,4.794
149,928,4.5833
149,929,4.6454
149,930,4.7675
149,931,4.6501
149,932,3.6947
149,933,4.539
149,934,4.629
149,935,4.6109
149,936,4.5275
149,937,4.629
149,938,4.8136
149,939,4.5312
149,940,4.6095
149,941,4.4725
149,942,4.8667
149,943,4.5101
149,944,4.528
149,945,4.5532
149,946,4.749
149,947,4.6501
149,948,4.365
149,949,4.5421
149,950,4.6501
149,951,4.629
149,952,4.629
149,953,4.629
149,955,4.9026
149,956,4.569
149,957,4.6182
149,958,4.6399
149,959,4.6344
149,960,4.629
149,961,4.7712
149,962,4.629
149,963,4.549
149,964,4.629
149,965,4.7688
149,966,4.7712
149,967,4.529
149,968,4.6994
149,969,4.7438
149,970,4.5988
149,971,4.629
149,972,4.5425
149,973,4.629
149,974,4.6016
149,975,4.941
149,976,4.2912
149,977,4.629
149,978,4.6595
149,979,4.4947
149,980,4.549
149,981,4.7427
149,982,4.794
149,983,4.709
149,984,4.528
149,985,4.5106
149,986,4.629
149,987,4.759
149,988,4.8032
149,989,4.5929
149,990,3.6947
149,991,4.6634
149,992,4.629
149,993,4.719
149,994,4.7712
149,995,4.5654
149,996,4.6732
149,997,4.6229
149,998,4.543
149,999,4.6022
149,1000,4.7757
149,1001,3.7158
149,1002,4.4919
150,1,4.1799
150,2,4.1871
150,503,4.3364
150,504,4.2022
150,505,4.0933
150,506,4.0736
150,507,4.1537
150,508,4.1201
150,509,3.9743
150,510,4.2108
150,511,4.1372
150,512,3.9684
150,513,4.3751
150,514,4.4479
150,515,4.1474
150,516,4.2701
150,517,3.9443
150,518,4.0287
150,519,4.5728
150,520,4.4972
150,521,3.6274
150,522,4.0936
150,523,4.1616
150,524,3.991
150,525,4.4122
150,526,4.1941
150,527,4.3437
150,528,4.5115
150,529,4.0497
150,530,4.4612
150,531,3.5012
150,532,4.039
150,533,3.9489
150,534,4.249
150,535,4.346
150,536,4.1212
150,537,4.0054
150,538,3.4176
150,539,4.1034
150,540,4.5896
150,541,4.2042
150,542,4.1478
150,544,3.4176
150,545,4.2151
150,546,4.2569
150,547,4.022
150,548,4.662
150,549,4.3506
150,551,4.3074
150,552,4.2968
150,553,3.3185
150,554,4.1069
150,555,3.4176
150,556,3.9457
150,557,4.2509
150,558,4.2145
150,559,4.4822
150,560,4.0551
150,561,3.5362
150,562,4.1028
150,564,4.3012
150,565,4.392
150,566,4.7669
150,567,4.2203
150,568,4.3096
150,569,4.2116
150,570,4.2271
150,571,4.2113
150,572,3.9144
150,573,4.3038
150,575,4.4194
150,576,4.3585
150,577,4.4893
150,579,4.2261
150,580,4.1365
150,581,4.3204
150,582,4.242
150,583,4.1382
150,584,4.1306
150,585,4.5083
150,587,4.4776
150,589,4.2287
150,590,4.1656
150,591,4.1536
150,592,4.0656
150,593,4.4832
150,594,4.1396
150,595,3.5012
150,597,3.9501
150,598,4.4065
150,599,4.4235
150,600,4.0109
150,601,4.6317
150,602,4.0381
150,603,4.2864
150,604,4.3356
150,605,3.5012
150,606,4.3878
150,607,4.6253
150,608,4.0186
150,609,4.2812
150,610,4.1492
150,611,4.23
150,612,3.8846
150,613,4.1692
150,614,4.6022
150,616,4.2812
150,617,4.1512
150,618,4.2812
150,619,4.3967
150,620,4.1612
150,621,4.4389
150,622,4.2812
150,623,4.0411
150,624,4.4234
150,625,4.3162
150,626,4.2572
150,627,4.2045
150,628,4.1176
150,629,4.2453
150,630,4.2812
150,631,3.5012
150,632,4.3345
150,633,3.7643
150,634,4.384
150,635,4.2935
150,636,4.3995
150,637,3.9132
150,638,4.2812
150,639,4.3005
150,640,4.2811
150,641,4.2812
150,642,3.9962
150,643,4.3541
150,644,3.5119
150,645,4.1812
150,646,4.4168
150,647,4.0694
150,648,4.4492
150,649,4.3904
150,650,3.5362
150,651,4.4218
150,652,4.2812
150,653,4.2812
150,654,4.3162
150,655,4.1512
150,656,4.0998
150,657,4.2812
150,658,4.1246
150,659,4.2234
150,660,4.3232
150,662,4.3646
150,663,4.3996
150,664,4.1834
150,665,3.9308
150,666,4.0076
150,668,4.2128
150,669,4.4442
150,670,4.166
150,671,4.4288
150,672,4.4412
150,673,3.3078
150,674,4.3996
150,675,4.2226
150,676,4.2812
150,677,4.3543
150,678,4.3585
150,679,3.9506
150,680,3.5012
150,681,4.3054
150,682,4.3996
150,683,4.2855
150,684,4.3342
150,685,3.3078
150,686,4.2812
150,687,4.2126
150,688,3.9176
150,690,4.2812
150,691,3.9878
150,692,4.3646
150,693,4.0878
150,694,4.2812
150,695,4.4442
150,696,4.1612
150,697,4.2812
150,698,3.9612
150,699,3.5012
150,700,4.276
150,701,3.9752
150,702,4.0786
150,703,4.4526
150,704,4.0878
150,705,4.2285
150,706,4.159
150,707,4.0935
150,708,3.3078
150,709,4.3073
150,710,4.0754
150,711,4.038
150,712,4.3822
150,713,4.144
150,714,4.1949
150,715,3.9833
150,716,4.2812
150,717,4.2812
150,718,4.1977
150,719,3.5012
150,720,4.3996
150,721,3.5012
150,722,4.2812
150,723,4.1958
150,724,3.5012
150,725,4.4412
150,726,4.1863
150,727,4.0158
150,728,3.8078
150,729,4.1366
150,730,4.0043
150,731,4.1818
150,732,4.1612
150,734,4.2158
150,735,4.2829
150,736,4.0878
150,737,4.1888
150,738,4.1818
150,739,4.14
150,740,4.3822
150,741,4.1768
150,742,4.2126
150,743,4.2812
150,744,3.9932
150,745,3.5362
150,746,4.2167
150,747,4.0878
150,748,4.1122
150,749,4.3932
150,750,3.9769
150,751,4.2812
150,752,4.384
150,753,4.3927
150,754,4.0879
150,755,4.0878
150,756,4.1976
150,757,4.1963
150,758,4.0961
150,759,4.1976
150,760,4.3269
150,761,3.9412
150,762,4.3511
150,763,4.4186
150,764,4.3181
150,765,4.5329
150,767,4.1512
150,768,4.0985
150,769,4.1976
150,770,3.5012
150,771,4.2812
150,772,4.2916
150,773,4.1917
150,774,4.1976
150,775,4.2812
150,776,4.2812
150,777,4.3162
150,778,4.3162
150,779,4.2812
150,780,4.2812
150,781,4.0369
150,782,3.5012
150,784,4.3162
150,785,4.1876
150,786,4.3396
150,787,4.2812
150,788,3.5012
150,789,4.406
150,790,4.0317
150,791,4.2439
150,792,4.0909
150,793,4.2233
150,794,4.3646
150,795,4.2857
150,796,4.5227
150,797,3.5012
150,798,4.2527
150,799,4.4412
150,800,4.384
150,801,4.1532
150,802,4.1246
150,803,4.4812
150,804,4.1165
150,805,4.4972
150,806,4.1904
150,807,4.2812
150,808,4.2107
150,809,3.9811
150,810,4.2812
150,811,4.3034
150,812,3.9885
150,813,4.3932
150,814,4.0878
150,815,4.6412
150,816,4.0878
150,817,4.0959
150,818,4.2576
150,819,4.2993
150,820,4.3162
150,821,4.1633
150,822,4.5322
150,823,4.1612
150,824,4.3246
150,825,4.5076
150,826,4.1464
150,827,4.2264
150,828,3.8582
150,829,4.2812
150,830,4.3993
150,831,4.2162
150,832,4.404
150,833,4.1976
150,834,4.2812
150,835,4.2184
150,836,4.1526
150,837,4.0983
150,838,3.3078
150,840,4.0158
150,841,4.4092
150,842,4.2145
150,843,4.3005
150,844,4.2126
150,845,4.1936
150,846,4.1256
150,847,4.2812
150,848,4.2812
150,849,4.4012
150,850,3.4176
150,851,4.184
150,852,3.3078
150,853,3.3078
150,854,4.166
150,855,3.9558
150,856,4.2919
150,857,4.1329
150,858,4.3646
150,859,4.344
150,860,4.3332
150,861,4.3162
150,862,4.3162
150,863,4.2494
150,864,4.0945
150,865,4.0067
150,866,4.2812
150,867,4.2812
150,868,4.4064
150,869,4.0878
150,870,4.2707
150,871,4.2797
150,872,4.2936
150,873,4.1976
150,874,4.2812
150,876,4.2126
150,877,4.1976
150,878,4.4012
150,879,4.2812
150,880,4.1034
150,881,4.0172
150,882,4.2812
150,883,4.1768
150,884,4.1492
150,885,4.1745
150,886,4.2758
150,887,4.2812
150,888,4.1318
150,890,4.263
150,891,4.2812
150,892,3.3078
150,893,4.1736
150,894,4.3004
150,895,4.2428
150,896,4.1976
150,897,3.5012
150,898,4.2572
150,899,4.3181
150,900,3.8791
150,901,4.0906
150,902,4.0676
150,903,4.3131
150,904,4.2092
150,905,4.0878
150,906,4.5227
150,907,4.2812
150,908,4.1888
150,909,3.3078
150,910,4.1512
150,911,4.0587
150,912,4.4145
150,913,4.4031
150,914,4.1639
150,915,4.3162
150,916,4.4355
150,917,3.99
150,918,4.1664
150,919,4.1919
150,920,4.5566
150,921,4.3646
150,922,4.3814
150,923,4.2199
150,924,4.1796
150,925,4.3155
150,926,4.0668
150,927,4.3646
150,928,4.0878
150,929,3.9726
150,930,4.237
150,931,4.2812
150,932,3.5362
150,933,4.2812
150,934,4.2935
150,935,4.2346
150,936,4.4196
150,937,4.0983
150,938,4.0878
150,939,4.2772
150,940,4.1958
150,942,4.2812
150,943,4.5386
150,944,4.3794
150,945,4.681
150,946,4.2812
150,947,4.2812
150,948,4.3244
150,949,4.3508
150,950,4.2812
150,951,4.2939
150,952,4.4412
150,953,4.1113
150,954,4.0727
150,955,4.3849
150,956,4.4218
150,957,4.3162
150,958,4.3757
150,959,4.2391
150,960,4.3983
150,961,4.1568
150,962,4.3162
150,963,4.3162
150,964,4.0696
150,965,4.3413
150,966,4.4584
150,967,4.2919
150,968,4.2511
150,969,4.1752
150,970,4.3269
150,971,4.2072
150,972,4.2812
150,974,4.406
150,975,4.4462
150,976,4.3095
150,977,4.3162
150,978,4.3532
150,980,4.3752
150,981,4.1976
150,982,4.2637
150,983,4.1142
150,984,4.0493
150,986,4.2428
150,987,4.0814
150,988,4.3283
150,989,4.1684
150,990,3.5012
150,991,4.0878
150,992,3.9865
150,993,4.4235
150,994,4.3819
150,995,4.2146
150,996,4.1084
150,997,4.3646
150,998,4.3573
150,999,4.4756
150,1000,4.2519
150,1001,3.5012
150,1002,4.4526
152,1,4.4067
152,2,4.615
152,503,4.2251
152,504,4.3098
152,505,4.2198
152,506,4.215
152,507,4.2891
152,508,4.3606
152,509,4.5697
152,510,4.213
152,511,4.3509
152,512,4.4104
152,513,4.2632
152,514,4.4608
152,515,3.6862
152,516,4.1835
152,517,4.3593
152,518,4.0979
152,519,4.2599
152,520,4.2252
152,521,4.2974
152,522,4.4806
152,523,4.2865
152,524,4.1006
152,525,4.1337
152,526,3.9527
152,527,4.2166
152,528,4.2164
152,529,4.0745
152,530,4.0108
152,531,3.6396
152,532,4.2061
152,533,4.2088
152,534,4.1657
152,535,4.088
152,536,4.6051
152,537,3.9889
152,538,3.6173
152,539,4.363
152,540,4.579
152,541,4.3796
152,542,4.1707
152,543,4.0859
152,544,3.6029
152,545,4.1322
152,546,4.5185
152,547,4.1633
152,548,4.1482
152,549,4.0507
152,550,4.032
152,551,4.4542
152,552,4.1419
152,553,3.6396
152,554,4.7865
152,555,3.6317
152,556,4.2076
152,559,4.5958
152,560,4.3629
152,561,3.6612
152,562,4.2512
152,563,4.5932
152,564,4.6461
152,565,4.4536
152,566,4.2968
152,567,3.9366
152,568,3.974
152,569,4.0055
152,570,4.0536
152,571,4.2455
152,572,4.395
152,573,4.4265
152,574,4.2511
152,575,4.277
152,577,4.1636
152,578,4.3172
152,579,4.5171
152,580,4.5723
152,581,4.2589
152,582,4.3196
152,583,4.1494
152,584,4.2457
152,585,4.0872
152,586,4.4746
152,587,4.3627
152,588,4.3645
152,589,4.0361
152,590,4.3846
152,591,4.6425
152,593,3.9227
152,594,3.725
152,595,3.6468
152,596,4.1142
152,597,4.0572
152,598,4.2436
152,599,4.3718
152,600,3.795
152,601,4.2272
152,602,4.437
152,603,4.6154
152,604,4.3334
152,605,3.6612
152,606,4.0815
152,607,4.4488
152,608,4.2133
152,609,4.2382
152,610,4.1351
152,611,4.1029
152,612,4.6203
152,613,4.3662
152,614,4.2879
152,615,4.4759
152,616,4.2766
152,618,4.3246
152,619,4.3329
152,620,4.2836
152,621,4.1829
152,622,4.217
152,623,4.243
152,624,4.2671
152,625,4.3727
152,626,4.3259
152,627,4.1494
152,628,4.4799
152,629,4.3255
152,630,4.2455
152,631,3.6685
152,632,4.5682
152,633,4.1921
152,635,4.5167
152,636,4.1331
152,637,4.0648
152,638,4.2231
152,639,4.1864
152,640,4.1521
152,641,4.1324
152,642,4.2742
152,643,4.3138
152,644,3.6288
152,645,4.2671
152,646,4.2072
152,647,4.3264
152,648,4.4135
152,649,4.3755
152,650,3.6612
152,651,4.213
152,652,4.1455
152,653,4.1597
152,654,4.0834
152,655,4.0935
152,656,4.3847
152,657,4.1627
152,658,4.3547
152,659,4.5061
152,660,4.2288
152,661,4.3203
152,662,4.1033
152,663,4.1407
152,664,4.292
152,665,4.3445
152,666,4.1364
152,667,4.0002
152,669,4.0535
152,670,4.0756
152,671,4.3638
152,672,4.0707
152,673,3.6324
152,674,4.1836
152,675,4.0077
152,676,4.1137
152,677,4.2578
152,678,4.0402
152,679,4.171
152,680,3.654
152,682,4.1692
152,683,4.3073
152,685,3.6829
152,686,4.3219
152,687,4.3078
152,688,4.0908
152,689,4.2238
152,690,4.3007
152,691,4.1384
152,693,4.231
152,694,4.2614
152,695,4.2671
152,696,4.0754
152,697,4.1345
152,698,4.2228
152,699,3.6324
152,700,4.1093
152,701,4.4383
152,702,4.2238
152,703,4.0668
152,704,4.0898
152,705,4.1207
152,706,4.1367
152,707,4.0939
152,708,3.6468
152,709,4.213
152,710,4.1527
152,711,4.231
152,712,4.0921
152,713,4.1156
152,714,4.1528
152,715,4.2863
152,716,4.3465
152,717,4.213
152,718,4.1134
152,719,3.6829
152,720,4.2265
152,721,3.6288
152,722,4.0165
152,724,3.654
152,725,4.0902
152,726,4.3181
152,727,4.2524
152,728,4.1455
152,729,4.0852
152,730,4.2238
152,731,4.0593
152,732,4.2202
152,733,4.18
152,734,4.3688
152,735,4.1817
152,736,4.2175
152,737,4.2238
152,738,4.1824
152,739,4.3429
152,741,4.3931
152,742,4.1868
152,743,4.2527
152,744,3.943
152,745,3.6396
152,746,4.3145
152,747,4.2238
152,748,4.0942
152,749,4.3277
152,750,4.0913
152,751,4.3143
152,752,4.2388
152,753,4.213
152,754,4.096
152,755,4.1365
152,756,4.0095
152,757,4.0983
152,758,4.2212
152,759,4.1055
152,760,4.1022
152,761,4.2238
152,762,4.0521
152,763,4.3079
152,764,4.1971
152,765,4.1534
152,766,4.2693
152,767,4.1155
152,768,4.1468
152,769,4.0695
152,770,3.6324
152,771,4.3087
152,772,4.2118
152,775,4.2996
152,776,4.1602
152,777,3.9447
152,778,4.2455
152,779,4.2202
152,780,4.111
152,781,4.4363
152,782,3.6288
152,783,4.159
152,784,4.4538
152,785,4.1803
152,786,4.3137
152,788,3.6685
152,789,4.3376
152,790,4.3555
152,791,4.3459
152,792,4.2394
152,793,4.2304
152,794,4.0968
152,795,4.0993
152,796,4.2529
152,797,3.6396
152,798,4.4326
152,799,4.2754
152,800,4.2906
152,801,4.2809
152,802,4.2754
152,803,4.0602
152,805,4.3463
152,806,4.2417
152,807,4.2797
152,808,4.13
152,809,4.1366
152,810,4.3803
152,811,4.1358
152,812,4.2635
152,813,4.3647
152,814,4.2002
152,815,4.1525
152,816,3.9999
152,817,4.2898
152,818,4.2751
152,819,4.1394
152,821,4.2901
152,823,4.171
152,824,4.2241
152,825,4.2193
152,826,4.0855
152,827,4.1162
152,828,4.3048
152,829,4.1239
152,830,4.1836
152,831,4.1835
152,832,4.2601
152,833,4.1835
152,834,4.1071
152,835,4.3165
152,837,4.216
152,838,3.6288
152,839,4.3405
152,840,4.1833
152,842,4.2271
152,843,4.2938
152,844,4.2233
152,845,4.3374
152,846,4.1929
152,847,4.5616
152,848,4.5027
152,849,4.3028
152,850,3.592
152,851,4.2252
152,852,3.6612
152,853,3.636
152,854,4.1375
152,855,4.1805
152,856,4.4264
152,857,4.1272
152,858,4.2449
152,859,4.268
152,860,3.9363
152,861,4.153
152,862,4.1284
152,863,4.1536
152,864,4.2382
152,865,4.4615
152,866,4.1021
152,867,4.0915
152,868,4.246
152,869,4.2671
152,870,4.2121
152,871,4.1472
152,872,4.1873
152,873,4.1706
152,874,4.1248
152,875,4.0889
152,876,4.2446
152,877,4.0368
152,878,4.3606
152,879,4.3738
152,880,4.1417
152,881,4.0612
152,882,4.4116
152,883,4.2202
152,884,4.1033
152,885,4.1462
152,887,4.1255
152,888,4.1727
152,889,4.157
152,891,4.2166
152,892,3.6288
152,893,4.2142
152,894,4.0945
152,895,4.2097
152,896,4.2015
152,897,3.6612
152,898,4.1717
152,899,4.361
152,900,4.2926
152,901,4.1661
152,902,4.0535
152,904,4.2145
152,905,4.2671
152,906,3.8742
152,907,4.1318
152,908,4.1759
152,909,3.6396
152,910,4.1688
152,911,4.2148
152,912,4.2096
152,913,4.2662
152,914,4.147
152,915,4.129
152,916,4.364
152,917,4.2382
152,918,4.1162
152,919,4.1993
152,920,4.031
152,921,4.1295
152,922,4.3765
152,923,4.0626
152,924,3.9468
152,925,4.2791
152,926,4.1184
152,927,4.1692
152,928,4.506
152,929,4.2955
152,930,4.1909
152,931,4.3718
152,932,3.6396
152,933,4.2382
152,934,4.3827
152,935,4.2959
152,936,4.3686
152,937,4.2975
152,938,4.0681
152,939,4.2304
152,940,4.4804
152,941,4.3803
152,942,4.3584
152,943,3.9151
152,944,4.1626
152,946,4.3618
152,947,4.3871
152,948,4.4309
152,949,4.2478
152,950,4.3627
152,951,4.3357
152,953,4.2121
152,954,4.3152
152,955,4.332
152,956,4.591
152,957,4.3671
152,958,4.1784
152,959,4.155
152,960,4.343
152,961,4.1698
152,962,4.3432
152,963,4.213
152,964,4.195
152,965,4.3473
152,966,4.3711
152,967,4.3089
152,968,4.1883
152,969,4.2089
152,970,4.0392
152,971,4.2671
152,972,4.3008
152,973,4.2238
152,974,4.3331
152,975,4.2493
152,976,4.4053
152,977,4.1197
152,978,4.1067
152,979,4.6066
152,980,4.3486
152,981,4.2364
152,982,4.2121
152,983,4.2139
152,984,4.2639
152,985,4.1666
152,986,4.154
152,987,4.1827
152,988,4.3722
152,989,4.1577
152,990,3.6468
152,991,4.3327
152,992,4.2238
152,993,4.141
152,994,4.2238
152,995,4.2829
152,996,4.1762
152,997,4.3343
152,998,4.2586
152,999,4.0488
152,1000,4.1806
152,1001,3.6468
152,1002,4.0596
153,2,4.6806
153,503,4.6885
153,504,4.5736
153,505,4.5128
153,506,4.2771
153,507,4.4471
153,508,4.5073
153,509,4.384
153,510,4.5028
153,511,4.6533
153,512,4.388
153,513,4.623
153,514,4.9506
153,515,4.3953
153,516,4.748
153,517,4.4144
153,518,4.2264
